,personId,firstName,lastName,birthdate,lastAttended,country,height,bodyWeight,guard,forward,center,draftYear,draftRound,draftNumber,fullName
3514,78152,Mike,Silliman,1944-05-04,Army,USA,78.0,78152.0,False,True,False,1966.0,8.0,69.0,Mike Silliman
3515,78153,Connie,Simmons,1925-03-15,Flushing HS (NY),USA,80.0,78153.0,False,False,True,-22.0,-22.0,-22.0,Connie Simmons
3516,78154,Johnny,Simmons,1924-07-07,New York University,USA,73.0,78154.0,True,False,False,-22.0,-22.0,-22.0,Johnny Simmons
3517,78157,Ralph,Simpson,1949-08-10,Michigan State,USA,77.0,200.0,True,False,False,1972.0,1.0,11.0,Ralph Simpson
3518,78159,Doug,Sims,1943-06-29,Kent State,USA,79.0,195.0,False,True,False,-1.0,-1.0,-1.0,Doug Sims
3519,78160,Bob,Sims,1938-10-09,Pepperdine,USA,77.0,78160.0,False,True,False,1960.0,7.0,54.0,Bob Sims
3520,78161,Scott,Sims,1955-04-18,Missouri,USA,73.0,170.0,True,False,False,1977.0,5.0,103.0,Scott Sims
3521,78162,Mckinley,Singleton,1961-10-29,Alabama-Birmingham,USA,77.0,175.0,False,True,False,1984.0,6.0,120.0,Mckinley Singleton
3522,78163,Zeke,Sinicola,1929-01-25,Niagara,USA,70.0,165.0,True,False,False,1951.0,1.0,4.0,Zeke Sinicola
3523,78164,Charlie,Sitton,1962-07-03,Oregon State,USA,80.0,210.0,False,True,False,1984.0,2.0,38.0,Charlie Sitton
3524,78167,Al,Skinner,1952-06-16,Massachusetts,USA,75.0,190.0,True,False,False,1974.0,9.0,160.0,Al Skinner
3525,78168,Talvin,Skinner,1952-09-10,Maryland-Eastern Shore,USA,77.0,195.0,False,True,False,1974.0,3.0,44.0,Talvin Skinner
3526,78169,Whitey,Skoog,1926-11-02,Minnesota,USA,71.0,180.0,True,False,False,1951.0,,,Whitey Skoog
3527,78170,Jeff,Slade,1941-03-01,Kenyon,USA,78.0,220.0,False,True,False,1962.0,11.0,85.0,Jeff Slade
3528,78171,Jim,Slaughter,1928-05-13,South Carolina,USA,83.0,210.0,False,False,True,1951.0,4.0,31.0,Jim Slaughter
3529,78172,Jose,Slaughter,1960-09-09,Portland,USA,77.0,205.0,True,False,False,1982.0,2.0,43.0,Jose Slaughter
3530,78173,Jerry,Sloan,1942-03-28,Evansville,USA,77.0,195.0,True,False,False,1965.0,1.0,4.0,Jerry Sloan
3531,78174,Tom,Sluby,1962-02-18,Notre Dame,USA,76.0,200.0,True,False,False,1984.0,2.0,41.0,Tom Sluby
3532,78175,Keith,Smart,1964-09-21,Indiana,USA,73.0,175.0,True,False,False,1988.0,2.0,41.0,Keith Smart
3533,78176,Belus,Smawley,1918-03-20,Appalachian State,USA,73.0,195.0,True,False,False,-1.0,-1.0,-1.0,Belus Smawley
3534,78177,Jack,Smiley,1922-12-22,Illinois,USA,75.0,190.0,True,False,False,-1.0,-1.0,-1.0,Jack Smiley
3535,78178,Adrian,Smith,1936-10-05,Kentucky,USA,73.0,180.0,True,False,False,1958.0,15.0,85.0,Adrian Smith
3536,78179,Charles,Smith,1967-11-29,Georgetown,USA,73.0,160.0,False,True,False,-1.0,-1.0,-1.0,Charles Smith
3537,78181,Clinton,Smith,1964-01-19,Cleveland State,USA,78.0,210.0,False,True,False,1986.0,5.0,97.0,Clinton Smith
3538,78182,Deb,Smith,1920-01-07,Utah,USA,75.0,78182.0,False,False,False,-22.0,-22.0,-22.0,Deb Smith
3539,78183,Derek,Smith,1961-11-01,Louisville,USA,78.0,205.0,True,False,False,1982.0,2.0,35.0,Derek Smith
3540,78184,Don,Smith,1951-10-10,Dayton,USA,72.0,160.0,True,False,False,1974.0,2.0,19.0,Don Smith
3541,78185,Donald,Smith,1920-07-27,Minnesota,USA,74.0,190.0,False,True,False,1947.0,,,Donald Smith
3542,78187,Ed,Smith,1929-07-05,Harvard,USA,78.0,180.0,False,True,False,1951.0,1.0,6.0,Ed Smith
3543,78188,Elmore,Smith,1949-05-09,Kentucky State,USA,85.0,250.0,False,False,True,1971.0,1.0,3.0,Elmore Smith
3544,78189,Garfield,Smith,1945-11-18,Eastern Kentucky,USA,81.0,235.0,False,False,True,1968.0,3.0,32.0,Garfield Smith
3545,78190,Greg,Smith,1947-01-28,Western Kentucky,USA,77.0,195.0,False,True,False,1968.0,4.0,50.0,Greg Smith
3546,78191,Jim,Smith,1958-04-12,Ohio State,USA,81.0,225.0,False,True,False,1981.0,3.0,54.0,Jim Smith
3547,78192,Keith,Smith,1964-03-09,Loyola-Marymount,USA,75.0,180.0,True,False,False,1986.0,2.0,45.0,Keith Smith
3548,78194,Labradford,Smith,1969-04-03,Louisville,USA,75.0,200.0,False,True,False,1991.0,1.0,19.0,Labradford Smith
3549,78195,Larry,Smith,1958-01-18,Alcorn State,USA,80.0,215.0,False,True,False,1980.0,2.0,24.0,Larry Smith
3550,78197,Michael,Smith,1965-05-19,Brigham Young,USA,82.0,225.0,True,False,False,1989.0,1.0,13.0,Michael Smith
3551,78198,Otis,Smith,1964-01-30,Jacksonville,USA,77.0,210.0,False,True,False,1986.0,2.0,41.0,Otis Smith
3552,78199,Phil,Smith,1952-04-22,San Francisco,USA,76.0,185.0,True,False,False,1974.0,2.0,29.0,Phil Smith
3553,78200,Randy,Smith,1948-12-12,Buffalo State,USA,75.0,78200.0,True,False,False,1971.0,7.0,104.0,Randy Smith
3554,78201,Reggie,Smith,1970-08-21,TCU,USA,82.0,78201.0,False,True,False,1992.0,2.0,31.0,Reggie Smith
3555,78202,Bingo,Smith,1946-02-26,Tulsa,USA,77.0,195.0,False,True,False,1969.0,1.0,6.0,Bingo Smith
3556,78203,Bobby,Smith,1937-08-20,West Virginia,USA,76.0,78203.0,True,False,False,1959.0,3.0,18.0,Bobby Smith
3557,78204,Robert,Smith,1955-03-10,UNLV,USA,71.0,78204.0,True,False,False,1977.0,3.0,65.0,Robert Smith
3558,78205,Sammy,Smith,1955-01-08,UNLV,USA,76.0,200.0,False,True,False,1977.0,3.0,48.0,Sammy Smith
3559,78207,Bill,Smith,1949-02-14,Syracuse,USA,84.0,220.0,False,False,True,1971.0,3.0,42.0,Bill Smith
3560,78208,Willie,Smith,1953-10-26,Missouri,USA,74.0,170.0,True,False,False,1976.0,2.0,18.0,Willie Smith
3561,78209,Bill,Smith,1939-04-26,St. Peter's,USA,77.0,78209.0,False,False,False,1961.0,5.0,42.0,Bill Smith
3562,78212,Joe,Smyth,1929-05-22,Niagara,USA,75.0,215.0,False,True,False,1953.0,,,Joe Smyth
3563,78213,Dick,Snyder,1944-02-01,Davidson,USA,77.0,78213.0,True,False,False,1966.0,2.0,14.0,Dick Snyder
3564,78214,George,Sobek,1920-02-10,Notre Dame,USA,72.0,180.0,True,False,False,-1.0,-1.0,-1.0,George Sobek
3565,78215,Ricky,Sobers,1953-01-15,UNLV,USA,75.0,198.0,True,False,False,1975.0,1.0,16.0,Ricky Sobers
3566,78216,Ron,Sobie,1934-09-21,DePaul,USA,75.0,185.0,True,False,False,1956.0,1.0,6.0,Ron Sobie
3567,78217,Mike,Sojourner,1953-10-16,Utah,USA,81.0,225.0,False,False,True,1974.0,1.0,10.0,Mike Sojourner
3568,78219,Willie,Somerset,1942-03-17,Duquesne,USA,68.0,170.0,True,False,False,1965.0,7.0,56.0,Willie Somerset
3569,78220,Dave,Sorenson,1948-07-08,Ohio State,USA,80.0,225.0,False,True,False,1970.0,2.0,26.0,Dave Sorenson
3570,78221,Gino,Sovran,1924-12-17,Detroit,USA,74.0,175.0,False,True,False,-1.0,-1.0,-1.0,Gino Sovran
3571,78222,Jim,Spanarkel,1957-06-28,Duke,USA,77.0,78222.0,True,False,False,1979.0,1.0,16.0,Jim Spanarkel
3572,78223,Guy,Sparrow,1932-11-02,Detroit,USA,78.0,218.0,False,True,False,1955.0,3.0,19.0,Guy Sparrow
3573,78225,Odie,Spears,1925-06-26,Western Kentucky,USA,77.0,205.0,False,True,False,1948.0,,,Odie Spears
3574,78226,Art,Spector,1920-10-17,Villanova,USA,76.0,200.0,False,True,False,-1.0,-1.0,-1.0,Art Spector
3575,78227,Andre,Spencer,1964-07-20,Northern Arizona,USA,78.0,210.0,False,True,False,-1.0,-1.0,-1.0,Andre Spencer
3576,78230,Lou,Spicer,1922-11-12,Syracuse,USA,74.0,195.0,False,True,False,-1.0,-1.0,-1.0,Lou Spicer
3577,78231,Craig,Spitzer,1945-12-18,Tulane,USA,84.0,78231.0,False,False,True,-22.0,-22.0,-22.0,Craig Spitzer
3578,78232,Art,Spoelstra,1932-09-11,Western Kentucky,USA,81.0,220.0,False,False,True,1954.0,4.0,34.0,Art Spoelstra
3579,78233,Larry,Spriggs,1959-09-08,Howard,USA,79.0,230.0,False,True,False,1981.0,4.0,81.0,Larry Spriggs
3580,78234,Jim,Springer,1926-06-17,Canterbury,USA,81.0,235.0,False,False,True,1956.0,,,Jim Springer
3581,78235,Jim,Spruill,1923-02-26,Rice,USA,74.0,225.0,False,True,False,-1.0,-1.0,-1.0,Jim Spruill
3582,78237,Kevin,Stacom,1951-09-04,Providence,USA,75.0,185.0,True,False,False,1974.0,2.0,35.0,Kevin Stacom
3583,78238,Dave,Stallworth,1941-12-20,Wichita State,USA,79.0,200.0,False,True,False,1965.0,1.0,3.0,Dave Stallworth
3584,78239,Isaac,Stallworth,1950-01-18,Kansas,USA,77.0,190.0,False,True,False,1972.0,1.0,7.0,Isaac Stallworth
3585,78240,Ed,Stanczak,1921-08-15,Central HS (IN),USA,73.0,185.0,False,True,False,-1.0,-1.0,-1.0,Ed Stanczak
3586,78241,Terence,Stansbury,1961-02-27,Temple,USA,77.0,78241.0,True,False,False,1984.0,1.0,15.0,Terence Stansbury
3587,78243,Keith,Starr,1954-03-14,Pittsburgh,USA,78.0,78243.0,True,False,False,1976.0,4.0,52.0,Keith Starr
3588,78244,Larry,Staverman,1936-10-11,Thomas More,USA,79.0,205.0,False,True,False,1958.0,9.0,64.0,Larry Staverman
3589,78245,Larry,Steele,1949-05-05,Kentucky,USA,77.0,180.0,True,False,False,1971.0,3.0,37.0,Larry Steele
3590,78247,Everette,Stephens,1966-10-21,Purdue,USA,74.0,78247.0,True,False,False,1988.0,2.0,31.0,Everette Stephens
3591,78249,Jack,Stephens,1933-05-18,Notre Dame,USA,75.0,78249.0,True,False,False,1955.0,2.0,7.0,Jack Stephens
3592,78250,Brook,Steppe,1959-11-07,Georgia Tech,USA,77.0,78250.0,True,False,False,1982.0,1.0,17.0,Brook Steppe
3593,78251,Barry,Stevens,1963-01-17,Iowa State,USA,77.0,195.0,True,False,False,1985.0,2.0,43.0,Barry Stevens
3594,78252,Wayne,Stevens,1936-06-19,Cincinnati,USA,75.0,185.0,False,True,False,1958.0,7.0,49.0,Wayne Stevens
3595,78253,Dennis,Stewart,1947-04-11,Michigan,USA,78.0,78253.0,False,True,False,1969.0,4.0,44.0,Dennis Stewart
3596,78256,Norm,Stewart,1935-01-20,Missouri,USA,77.0,205.0,False,True,False,1956.0,,,Norm Stewart
3597,78257,Steve,Stipanovich,1960-11-17,Missouri,USA,83.0,245.0,False,False,True,1983.0,1.0,2.0,Steve Stipanovich
3598,78259,Sam,Stith,1937-07-22,St. Bonaventure,USA,74.0,78259.0,True,False,False,1960.0,8.0,56.0,Sam Stith
3599,78260,Tom,Stith,1939-01-21,St. Bonaventure,USA,77.0,78260.0,False,True,False,1961.0,1.0,2.0,Tom Stith
3600,78261,Alex,Stivrins,1962-11-29,Colorado,USA,80.0,220.0,False,True,False,1985.0,4.0,75.0,Alex Stivrins
3601,78264,Greg,Stokes,1963-08-05,Iowa,USA,82.0,220.0,False,True,False,1985.0,2.0,33.0,Greg Stokes
3602,78266,Art,Stolkey,1920-10-23,Detroit,USA,73.0,180.0,True,False,False,-1.0,-1.0,-1.0,Art Stolkey
3603,78267,Paul,Stovall,1948-08-16,Arizona State,USA,76.0,215.0,False,True,False,1972.0,2.0,22.0,Paul Stovall
3604,78268,Joe,Strawder,1940-09-21,Bradley,USA,82.0,78268.0,False,False,True,1964.0,4.0,34.0,Joe Strawder
3605,78269,Bill,Stricker,1948-01-22,Pacific,USA,80.0,78269.0,False,True,False,1970.0,4.0,54.0,Bill Stricker
3606,78270,Roger,Strickland,1940-09-04,Jacksonville,USA,77.0,200.0,False,True,False,1963.0,1.0,7.0,Roger Strickland
3607,78271,John,Stroeder,1958-07-24,Montana,USA,82.0,260.0,False,True,False,1980.0,8.0,168.0,John Stroeder
3608,78273,Lamont,Strothers,1968-05-10,Christopher Newport,USA,76.0,190.0,True,False,False,1991.0,2.0,43.0,Lamont Strothers
3609,78274,John,Stroud,1957-10-29,Mississippi,USA,79.0,215.0,False,True,False,1980.0,2.0,27.0,John Stroud
3610,78275,Gene,Stump,1923-11-13,DePaul,USA,74.0,185.0,False,True,False,1947.0,,,Gene Stump
3611,78276,Stan,Stutz,1920-04-14,Rhode Island,USA,70.0,78276.0,False,False,False,-22.0,-22.0,-22.0,Stan Stutz
3612,78277,Gary,Suiter,1945-01-18,Midwestern State,USA,81.0,78277.0,False,False,True,-22.0,-22.0,-22.0,Gary Suiter
3613,78278,Don,Sunderlage,1929-12-20,Illinois,USA,73.0,180.0,True,False,False,1951.0,1.0,9.0,Don Sunderlage
3614,78279,Jon,Sundvold,1961-07-02,Missouri,USA,74.0,170.0,True,False,False,1983.0,1.0,16.0,Jon Sundvold
3615,78280,Dick,Surhoff,1929-11-16,Long Island-Brooklyn,USA,76.0,210.0,False,True,False,1952.0,,,Dick Surhoff
3616,78281,Dane,Suttle,1961-08-09,Pepperdine,USA,75.0,190.0,True,False,False,1983.0,7.0,152.0,Dane Suttle
3617,78283,Bennie,Swain,1933-12-16,Texas Southern,USA,80.0,220.0,False,True,False,1958.0,1.0,7.0,Bennie Swain
3618,78284,Norm,Swanson,1930-10-04,Detroit,USA,78.0,210.0,False,True,False,1953.0,,,Norm Swanson
3619,78285,Dan,Swartz,1934-12-23,Morehead State,USA,76.0,215.0,False,True,False,1956.0,4.0,,Dan Swartz
3620,78286,Aaron,Swinson,1970-12-21,Auburn,USA,77.0,230.0,False,True,False,-1.0,-1.0,-1.0,Aaron Swinson
3621,78287,Wallace,Sydnor,1921-09-19,Western Kentucky,USA,70.0,175.0,True,False,False,-1.0,-1.0,-1.0,Wallace Sydnor
3622,78291,Sid,Tannenbaum,1925-10-08,New York University,USA,72.0,78291.0,True,False,False,-22.0,-22.0,-22.0,Sid Tannenbaum
3623,78293,Roy,Tarpley,1964-11-28,Michigan,USA,84.0,230.0,False,True,False,1986.0,1.0,7.0,Roy Tarpley
3624,78294,Earl,Tatum,1953-07-26,Marquette,USA,76.0,185.0,True,False,False,1976.0,2.0,21.0,Earl Tatum
3625,78295,Anthony,Taylor,1965-11-30,Oregon,USA,76.0,175.0,True,False,False,1988.0,2.0,44.0,Anthony Taylor
3626,78296,Brian,Taylor,1951-06-09,Princeton,USA,74.0,185.0,True,False,False,1972.0,2.0,23.0,Brian Taylor
3627,78297,Jay,Taylor,1967-10-03,Eastern Illinois,USA,75.0,190.0,False,True,False,-1.0,-1.0,-1.0,Jay Taylor
3628,78298,Fred,Taylor,1948-02-05,Texas-Pan American,USA,77.0,180.0,True,False,False,1970.0,2.0,27.0,Fred Taylor
3629,78299,Jeff,Taylor,1960-01-01,Texas Tech,USA,76.0,175.0,True,False,False,1982.0,2.0,42.0,Jeff Taylor
3630,78301,Leonard,Taylor,1966-05-02,California,USA,80.0,78301.0,False,True,False,-22.0,-22.0,-22.0,Leonard Taylor
3631,78302,Roland,Taylor,1946-03-13,La Salle,USA,72.0,175.0,True,False,False,1969.0,12.0,167.0,Roland Taylor
3632,78303,Vince,Taylor,1960-09-11,Duke,USA,77.0,180.0,True,False,False,1982.0,2.0,34.0,Vince Taylor
3633,78304,Terry,Teagle,1960-04-10,Baylor,USA,77.0,195.0,True,False,False,1982.0,1.0,16.0,Terry Teagle
3634,78305,Ira,Terrell,1954-06-19,Southern Methodist,USA,80.0,200.0,False,True,False,1976.0,3.0,45.0,Ira Terrell
3635,78306,Chuck,Terry,1950-09-27,Long Beach State,USA,78.0,215.0,True,False,False,1972.0,2.0,29.0,Chuck Terry
3636,78307,Carlos,Terry,1956-06-22,Winston-Salem State,USA,76.0,210.0,True,False,False,1978.0,5.0,104.0,Carlos Terry
3637,78308,Claude,Terry,1950-01-12,Stanford,USA,77.0,195.0,True,False,False,1972.0,3.0,42.0,Claude Terry
3638,78309,Tom,Thacker,1939-11-02,Cincinnati,USA,74.0,170.0,True,False,False,1963.0,,,Tom Thacker
3639,78310,Reggie,Theus,1957-10-13,UNLV,USA,78.0,190.0,True,False,False,1978.0,1.0,9.0,Reggie Theus
3640,78311,Peter,Thibeaux,1961-10-03,St. Mary's (CA),USA,79.0,210.0,False,True,False,1983.0,4.0,77.0,Peter Thibeaux
3641,78312,Bill,Thieben,1935-03-28,Hofstra,USA,78.0,215.0,False,True,False,1956.0,,,Bill Thieben
3642,78313,Justus,Thigpen,1947-08-13,Weber State,USA,73.0,160.0,True,False,False,1969.0,11.0,147.0,Justus Thigpen
3643,78314,David,Thirdkill,1960-04-12,Bradley,USA,79.0,195.0,False,True,False,1982.0,1.0,15.0,David Thirdkill
3644,78316,Charles,Thomas,1969-10-03,Eastern Michigan,USA,75.0,175.0,True,False,False,-1.0,-1.0,-1.0,Charles Thomas
3645,78317,Irving,Thomas,1966-01-02,Florida State,USA,80.0,225.0,False,True,False,-1.0,-1.0,-1.0,Irving Thomas
3646,78318,Isiah,Thomas,1961-04-30,Indiana,USA,73.0,180.0,True,False,False,1981.0,1.0,2.0,Isiah Thomas
3647,78320,Jim,Thomas,1960-10-19,Indiana,USA,75.0,190.0,True,False,False,1983.0,2.0,40.0,Jim Thomas
3648,78321,Joe,Thomas,1948-06-27,Marquette,USA,78.0,78321.0,False,True,False,1970.0,6.0,95.0,Joe Thomas
3649,78322,Terry,Thomas,1953-08-20,Detroit,USA,80.0,220.0,False,True,False,1975.0,9.0,151.0,Terry Thomas
3650,78323,Bernard,Thompson,1962-08-30,Fresno State,USA,78.0,210.0,True,False,False,1984.0,1.0,19.0,Bernard Thompson
3651,78325,Corny,Thompson,1960-02-05,Connecticut,USA,80.0,225.0,False,True,False,1982.0,3.0,50.0,Corny Thompson
3652,78326,David,Thompson,1954-07-13,North Carolina State,USA,76.0,195.0,True,False,False,1975.0,1.0,1.0,David Thompson
3653,78327,George,Thompson,1947-11-29,Marquette,USA,74.0,78327.0,True,False,False,1969.0,5.0,66.0,George Thompson
3654,78328,John,Thompson,1941-09-02,Providence,USA,82.0,78328.0,False,True,False,1964.0,3.0,25.0,John Thompson
3655,78329,Kevin,Thompson,1971-02-07,North Carolina State,USA,83.0,260.0,False,False,True,1993.0,2.0,48.0,Kevin Thompson
3656,78331,Mychal,Thompson,1955-01-30,Minnesota,USA,82.0,226.0,False,False,True,1978.0,1.0,1.0,Mychal Thompson
3657,78332,Paul,Thompson,1961-05-25,Tulane,USA,78.0,78332.0,True,False,False,1983.0,3.0,50.0,Paul Thompson
3658,78333,Stephen,Thompson,1968-12-02,Syracuse,USA,76.0,185.0,False,True,False,-1.0,-1.0,-1.0,Stephen Thompson
3659,78335,Rod,Thorn,1941-05-23,West Virginia,USA,76.0,195.0,True,False,False,1963.0,1.0,2.0,Rod Thorn
3660,78340,Mel,Thurston,1919-01-16,Canisius,USA,72.0,175.0,True,False,False,-1.0,-1.0,-1.0,Mel Thurston
3661,78341,Howard,Tidrick,1915-06-14,Washington & Jefferson,USA,73.0,190.0,True,False,False,-1.0,-1.0,-1.0,Howard Tidrick
3662,78342,Dan,Tieman,1940-11-30,Thomas More,USA,72.0,185.0,True,False,False,-1.0,-1.0,-1.0,Dan Tieman
3663,78343,Darren,Tillis,1960-02-23,Cleveland State,USA,83.0,215.0,False,False,True,1982.0,1.0,23.0,Darren Tillis
3664,78344,Jack,Tingle,1924-12-30,Kentucky,USA,76.0,78344.0,False,False,False,-22.0,-22.0,-22.0,Jack Tingle
3665,78346,Marko,Todorovich,1923-06-11,Wyoming,USA,77.0,78346.0,False,True,False,1947.0,-22.0,-22.0,Marko Todorovich
3666,78347,Tom,Tolbert,1965-10-16,Arizona,USA,79.0,78347.0,False,True,False,1988.0,2.0,34.0,Tom Tolbert
3667,78348,Ray,Tolbert,1958-09-10,Indiana,USA,81.0,225.0,False,True,False,1981.0,1.0,18.0,Ray Tolbert
3668,78349,Dean,Tolson,1951-11-25,Arkansas,USA,80.0,190.0,False,True,False,1974.0,5.0,80.0,Dean Tolson
3669,78350,Rudy,Tomjanovich,1948-11-24,Michigan,USA,80.0,218.0,False,True,False,1970.0,1.0,2.0,Rudy Tomjanovich
3670,78351,Andrew,Toney,1957-11-23,Louisiana-Lafayette,USA,75.0,178.0,True,False,False,1980.0,1.0,8.0,Andrew Toney
3671,78352,Sedric,Toney,1962-04-13,Dayton,USA,74.0,178.0,True,False,False,1985.0,3.0,59.0,Sedric Toney
3672,78353,Andy,Tonkovich,1922-11-01,Marshall,USA,73.0,185.0,True,False,False,1948.0,1.0,1.0,Andy Tonkovich
3673,78355,Jack,Toomay,1922-08-09,Pacific,USA,78.0,78355.0,False,False,False,-22.0,-22.0,-22.0,Jack Toomay
3674,78356,Bernard,Toone,1956-07-14,Marquette,USA,81.0,210.0,False,True,False,1979.0,2.0,37.0,Bernard Toone
3675,78357,Irv,Torgoff,1917-03-06,Long Island-Brooklyn,USA,73.0,192.0,False,True,False,-1.0,-1.0,-1.0,Irv Torgoff
3676,78358,Gene,Tormohlen,1937-05-12,Tennessee,USA,80.0,78358.0,False,False,True,1959.0,2.0,11.0,Gene Tormohlen
3677,78359,Bill,Tosheff,1926-06-02,Indiana,USA,73.0,175.0,True,False,False,1951.0,4.0,32.0,Bill Tosheff
3678,78360,Bob,Tough,1920-08-28,St. John's (NY),USA,72.0,185.0,True,False,False,-1.0,-1.0,-1.0,Bob Tough
3679,78361,Monte,Towe,1953-09-27,North Carolina State,USA,67.0,150.0,True,False,False,1975.0,4.0,57.0,Monte Towe
3680,78363,William,Towery,1920-06-20,Western Kentucky,USA,76.0,210.0,False,False,True,-1.0,-1.0,-1.0,William Towery
3681,78364,Linton,Townes,1959-11-30,James Madison,USA,79.0,78364.0,False,True,False,1982.0,2.0,33.0,Linton Townes
3682,78365,Raymond,Townsend,1955-12-20,UCLA,USA,75.0,175.0,True,False,False,1978.0,1.0,22.0,Raymond Townsend
3683,78366,George,Trapp,1948-07-11,Long Beach State,USA,80.0,205.0,False,True,False,1971.0,1.0,5.0,George Trapp
3684,78367,John,Trapp,1945-10-02,UNLV,USA,79.0,210.0,False,True,False,1968.0,2.0,15.0,John Trapp
3685,78368,Dick,Triptow,1922-11-03,DePaul,USA,72.0,170.0,True,False,False,-1.0,-1.0,-1.0,Dick Triptow
3686,78369,Kelly,Tripucka,1959-02-16,Notre Dame,USA,78.0,220.0,False,True,False,1981.0,1.0,12.0,Kelly Tripucka
3687,78370,John,Tschogl,1950-04-25,California-Santa Barbara,USA,78.0,206.0,False,True,False,-1.0,-1.0,-1.0,John Tschogl
3688,78371,Lou,Tsioropoulos,1930-08-31,Kentucky,USA,77.0,190.0,False,True,False,1953.0,7.0,,Lou Tsioropoulos
3689,78372,Al,Tucker,1943-02-24,Oklahoma Baptist,USA,80.0,190.0,False,True,False,1967.0,1.0,6.0,Al Tucker
3690,78374,Jim,Tucker,1932-12-11,Duquesne,USA,79.0,185.0,False,True,False,1954.0,3.0,24.0,Jim Tucker
3691,78375,Trent,Tucker,1959-12-20,Minnesota,USA,77.0,193.0,True,False,False,1982.0,1.0,6.0,Trent Tucker
3692,78377,Andre,Turner,1964-12-13,Memphis,USA,71.0,160.0,True,False,False,1986.0,3.0,69.0,Andre Turner
3693,78378,Elston,Turner,1959-06-10,Mississippi,USA,77.0,190.0,True,False,False,1981.0,2.0,43.0,Elston Turner
3694,78379,Henry,Turner,1966-08-18,California State-Fullerton,USA,79.0,200.0,True,False,False,-1.0,-1.0,-1.0,Henry Turner
3695,78380,Jack,Turner,1930-06-29,Western Kentucky,USA,76.0,170.0,True,False,False,1954.0,1.0,8.0,Jack Turner
3696,78381,Jeff,Turner,1962-04-09,Vanderbilt,USA,81.0,78381.0,False,True,False,1984.0,1.0,17.0,Jeff Turner
3697,78382,Jack,Turner,1939-06-05,Louisville,USA,77.0,78382.0,False,False,False,1961.0,2.0,18.0,Jack Turner
3698,78385,Bill,Turner,1944-02-18,Akron,USA,79.0,220.0,False,True,False,1967.0,3.0,27.0,Bill Turner
3699,78386,Mel,Turpin,1960-12-28,Kentucky,USA,83.0,240.0,False,False,True,1984.0,1.0,6.0,Mel Turpin
3700,78387,Dave,Twardzik,1950-09-20,Old Dominion,USA,73.0,175.0,True,False,False,1972.0,2.0,26.0,Dave Twardzik
3701,78388,Jack,Twyman,1934-05-11,Cincinnati,USA,78.0,210.0,False,True,False,1955.0,2.0,8.0,Jack Twyman
3702,78390,Terry,Tyler,1956-10-30,Detroit,USA,79.0,215.0,False,True,False,1978.0,2.0,23.0,Terry Tyler
3703,78391,Charlie,Tyra,1935-08-16,Louisville,USA,80.0,230.0,False,False,True,1957.0,1.0,2.0,Charlie Tyra
3704,78392,Wes,Unseld,1946-03-14,Louisville,USA,79.0,245.0,False,False,True,1968.0,1.0,2.0,Wes Unseld
3705,78393,Hal,Uplinger,1929-09-30,Long Island-Brooklyn,USA,76.0,185.0,True,False,False,-1.0,-1.0,-1.0,Hal Uplinger
3706,78394,Kelvin,Upshaw,1963-01-24,Utah,USA,74.0,180.0,True,False,False,-1.0,-1.0,-1.0,Kelvin Upshaw
3707,78395,Darnell,Valentine,1959-02-03,Kansas,USA,74.0,183.0,True,False,False,1981.0,1.0,16.0,Darnell Valentine
3708,78396,Ron,Valentine,1957-11-27,Old Dominion,USA,79.0,210.0,False,True,False,1980.0,3.0,51.0,Ron Valentine
3709,78397,John,Vallely,1948-10-03,UCLA,USA,75.0,185.0,True,False,False,1970.0,1.0,14.0,John Vallely
3710,78398,Dick,Van Arsdale,1943-02-22,Indiana,USA,77.0,210.0,True,False,False,1965.0,2.0,10.0,Dick Van Arsdale
3711,78399,Tom,Van Arsdale,1943-02-22,Indiana,USA,77.0,202.0,False,True,False,1965.0,2.0,11.0,Tom Van Arsdale
3712,78400,Jan,Van Breda Kolff,1951-12-16,Vanderbilt,USA,79.0,195.0,False,True,False,1974.0,2.0,20.0,Jan Van Breda Kolff
3713,78401,Butch,Van Breda Kolff,1922-10-28,New York University,USA,75.0,185.0,True,True,False,-1.0,-1.0,-1.0,Butch Van Breda Kolff
3714,78402,Gene,Vance,1923-02-25,Illinois,USA,75.0,195.0,True,False,False,1947.0,,,Gene Vance
3715,78403,Log,Vander Velden,1971-04-03,Wisconsin-Green Bay,USA,80.0,215.0,False,True,False,-1.0,-1.0,-1.0,Log Vander Velden
3716,78404,Kiki,Vandeweghe,1958-08-01,UCLA,USA,80.0,220.0,False,True,False,1980.0,1.0,11.0,Kiki Vandeweghe
3717,78405,Ernie,Vandeweghe,1928-09-12,Colgate,USA,75.0,78405.0,False,True,False,-22.0,-22.0,-22.0,Ernie Vandeweghe
3718,78406,Norm,Van Lier,1947-04-01,St. Francis (PA),USA,73.0,173.0,True,False,False,1969.0,3.0,34.0,Norm Van Lier
3719,78407,Nick,Vanos,1963-04-13,Santa Clara,USA,85.0,255.0,False,False,True,1985.0,2.0,32.0,Nick Vanos
3720,78409,Charles,Vaughn,1940-02-19,Southern Illinois,USA,75.0,190.0,True,False,False,1962.0,4.0,26.0,Charles Vaughn
3721,78411,Virgil,Vaughn,1918-05-15,Western Kentucky,USA,76.0,205.0,False,True,False,-1.0,-1.0,-1.0,Virgil Vaughn
